,id,title,release_date,vote_average,overview,genre_ids,popularity,poster_path,genres,release_year
5283,335310,Being Canadian,2015-09-18,5.672,"What does it actually mean to be Canadian? This humorous documentary, featuring interviews with a who's-who of famous Canadians, hopes to find the answer.","[35, 99]",6.9701,/ilZ0josm9jDjgiunyBRZwTvBPfi.jpg,"Comedy, Documentary",2015
5284,71670,Hostel: Part III,2011-12-22,5.073,"Set in Las Vegas, the film centers on a man who attends his best friend's bachelor party, unaware of an insidious agenda that plays into hunting humans.",[27],6.3694,/ieO49ludO6DxRVV8u1LKMjtrDLN.jpg,Horror,2011
5285,16130,La Classe américaine,1993-12-31,7.636,"George Abitbol, the classiest man in the world, dies tragically during a cruise. The director of an American newspaper, wondering about the meaning of these intriguing final words, asks his three best investigators, Dave, Peter and Steven, to solve the mystery. (Sixteen French actors dub scenes from various Warner Bros. films to create a parody of Citizen Kane, 1941.)","[35, 10770]",6.7668,/iQKZwYLsaJIATKeS5t4yVoKzMxV.jpg,"Comedy, TV Movie",1993
5286,1538,Collateral,2004-08-04,7.228,Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.,"[18, 80, 53]",6.241,/nV5316WUsVij8sVXLCF1g7TFitg.jpg,"Drama, Crime, Thriller",2004
5287,339103,Gotti,2018-06-14,5.3,"John Gotti rises to the top of the New York underworld to become the boss of the Gambino crime family. His life takes a tumultuous turn as he faces tragedy, multiple trials and a prison sentence.","[80, 18, 36, 53]",6.1778,/cUCX6B0FGTsHC5D8L2CF0gJrQCm.jpg,"Crime, Drama, History, Thriller",2018
5288,33831,The Onion Field,1979-09-09,6.1,"An LA police officer is murdered in the onion fields outside of Bakersfield. However, legal loopholes could keep his kidnappers from receiving justice, and his partner is haunted by overwhelming survivor's guilt.","[80, 18]",6.2038,/zufqp4VtY5tltFsfKY7sVYlDXRO.jpg,"Crime, Drama",1979
5289,61185,Diary of a Sex Addict,2001-11-23,5.5,A restaurant owner leads a double life.,[18],6.4168,/oOkQLPTp6EyvTfQ5OTCUqeQ90pZ.jpg,Drama,2001
5290,1393069,The Most Beautiful Girl in the World,2025-02-13,6.5,A playboy stages a dating show to earn his inheritance by granting his father's last wish: for his son to marry the most beautiful girl in the world.,"[35, 18, 10749]",6.2522,/t8fgC2kom2ZSKP70tGLLvo3aCcD.jpg,"Comedy, Drama, Romance",2025
5291,39261,The House That Dripped Blood,1971-02-22,6.3,A Scotland Yard investigator looks into four mysterious cases involving an unoccupied house.,"[27, 9648]",5.8599,/A0H5DktwbjTtB11IU88zyzzNLDp.jpg,"Horror, Mystery",1971
5292,26827,Who's That Girl,1987-08-07,5.48,"An uptight New York tax lawyer gets his life turned upside down, all in a single day, when he's asked to escort a feisty and free-spirited female ex-convict whom asks him to help prove her innocence of her crime.","[35, 10749]",6.4893,/2Yu6ciKKgSWIZAzUg4IrrifO23z.jpg,"Comedy, Romance",1987
